Tag,Time,Date,Action,Source
2015050202,1441909861.798207,2015-09-10 11:31:01.800735,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
2015050202,1441909864.661011,2015-09-10 11:31:04.663577,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441909868.945333,2015-09-10 11:31:08.947746,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441909873.452087,2015-09-10 11:31:13.454683,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1412000238,1441909895.441684,2015-09-10 11:31:35.444241,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1412000238,1441909896.469197,2015-09-10 11:31:36.471466,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910038.4367,2015-09-10 11:33:58.439248,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910039.828272,2015-09-10 11:33:59.830687,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910040.522486,2015-09-10 11:34:00.524359,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910041.508475,2015-09-10 11:34:01.510702,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910046.860483,2015-09-10 11:34:06.863033,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910047.837265,2015-09-10 11:34:07.839095,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910063.349729,2015-09-10 11:34:23.352085,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910069.552108,2015-09-10 11:34:29.554704,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910074.916926,2015-09-10 11:34:34.919485,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910079.580574,2015-09-10 11:34:39.582968,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910088.585203,2015-09-10 11:34:48.587924,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910090.542974,2015-09-10 11:34:50.545368,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910096.523424,2015-09-10 11:34:56.525742,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
