# Tag,Time,Date,Action
1312000377,1434749368,29:28.2,reward0
1312000377,1434749374,29:34.4,reward1
1312000377,1434749381,29:40.7,reward2
1312000377,1434749387,29:47.0,reward3
1312000377,1434749393,29:53.3,reward4
1312000377,1434749393,29:53.4,complete
1312000377,1434749397,29:56.5,exit
1312000377,1434749397,29:56.6,entry
1312000377,1434749397,29:56.9,exit
1312000377,1434749397,29:57.5,entry
1312000377,1434749399,29:58.6,exit
1312000377,1434749402,30:01.6,entry
1312000377,1434749403,30:02.6,exit
1312000377,1434749408,30:08.1,entry
1312000377,1434749410,30:10.0,exit
1312000377,1434749413,30:13.1,entry
1312000377,1434749417,30:17.3,exit
1312000159,1434749418,30:17.7,entry
1312000159,1434749423,30:22.7,exit
1312000159,1434749424,30:23.6,entry
1312000159,1434749425,30:25.3,exit
1312000159,1434749425,30:25.4,entry
1312000159,1434749429,30:28.5,exit
1312000159,1434749429,30:28.6,entry
1312000159,1434749430,30:30.4,exit
1312000300,1434749432,30:31.9,entry
1312000300,1434749434,30:33.6,exit
1312000159,1434749434,30:33.6,entry
1312000159,1434749439,30:38.9,exit
1312000159,1434749440,30:39.9,entry
1312000159,1434749444,30:43.7,exit
1312000159,1434749445,30:44.9,entry
1312000159,1434749447,30:47.0,exit
1312000159,1434749447,30:47.0,entry
1312000159,1434749448,30:48.0,exit
1312000159,1434749449,30:49.3,entry
1312000159,1434749450,30:50.3,exit
1312000159,1434749452,30:52.0,entry
1312000159,1434749453,30:53.0,exit
1312000159,1434749455,30:54.8,entry
1312000159,1434749459,30:58.7,exit
1312000159,1434749459,30:59.5,entry
1312000159,1434749462,31:02.0,exit
1312000159,1434749463,31:03.2,entry
1312000159,1434749463,2015-06-19 14:31,check+
1312000159,1434749464,31:03.9,reward0
1312000159,1434749470,31:10.1,reward1
1312000159,1434749476,31:16.4,reward2
1312000159,1434749483,31:22.7,reward3
1312000159,1434749489,31:29.0,reward4
1312000159,1434749489,31:29.1,complete
1312000159,1434749492,31:32.1,exit
1312000159,1434749492,31:32.2,entry
1312000159,1434749495,31:34.8,exit
1312000159,1434749495,31:34.9,entry
1312000159,1434749496,31:36.0,exit
1312000159,1434749496,31:36.5,entry
1312000159,1434749498,31:37.5,exit
1312000159,1434749498,31:38.0,entry
1312000159,1434749499,31:39.0,exit
1312000159,1434749500,31:39.6,entry
1312000159,1434749501,31:40.6,exit
1312000159,1434749502,31:42.4,entry
1312000159,1434749503,31:43.5,exit
1312000159,1434749504,31:44.1,entry
1312000159,1434749505,31:45.2,exit
1312000159,1434749506,31:46.1,entry
1312000159,1434749506,2015-06-19 14:31,check+
1312000159,1434749507,31:46.6,reward0
1312000159,1434749513,31:52.8,reward1
1312000159,1434749519,31:59.1,reward2
1312000159,1434749525,32:05.4,reward3
1312000159,1434749532,32:11.6,reward4
1312000159,1434749532,32:11.7,complete
1312000159,1434749535,32:14.8,exit
1312000159,1434749535,32:14.8,entry
1312000159,1434749535,2015-06-19 14:32,check+
1312000159,1434749536,32:15.7,reward0
1312000159,1434749542,32:22.0,reward1
1312000159,1434749548,32:28.2,reward2
1312000159,1434749554,32:34.4,reward3
1312000159,1434749561,32:40.7,reward4
1312000159,1434749561,32:40.8,complete
1312000159,1434749564,32:43.8,exit
1312000159,1434749564,32:43.9,entry
1312000159,1434749564,32:44.0,exit
1312000159,1434749566,32:45.8,entry
1312000159,1434749567,32:47.2,exit
1312000159,1434749569,32:48.9,entry
1312000159,1434749570,2015-06-19 14:32,check+
1312000159,1434749570,32:50.4,reward0
1312000159,1434749577,32:56.6,reward1
1312000159,1434749583,33:02.9,reward2
1312000159,1434749589,33:09.2,reward3
1312000159,1434749595,33:15.5,reward4
1312000159,1434749596,33:15.6,complete
1312000159,1434749599,33:18.6,exit
1312000159,1434749599,33:18.7,entry
1312000159,1434749599,2015-06-19 14:33,check+
1312000159,1434749600,33:19.7,reward0
1312000159,1434749606,33:25.9,reward1
1312000159,1434749612,33:32.2,reward2
1312000159,1434749618,33:38.5,reward3
1312000159,1434749625,33:44.7,reward4
1312000159,1434749625,33:44.8,complete
1312000159,1434749628,33:47.9,exit
1312000159,1434749628,33:47.9,entry
1312000159,1434749628,33:48.1,exit
1312000300,1434749631,33:50.7,entry
1312000300,1434749635,33:54.7,exit
1312000159,1434749635,33:55.1,entry
1312000159,1434749641,2015-06-19 14:34,check+
1312000159,1434749642,34:02.1,reward0
1312000159,1434749648,34:08.3,reward1
1312000159,1434749655,34:14.6,reward2
1312000159,1434749661,34:20.9,reward3
1312000159,1434749667,34:27.1,reward4
1312000159,1434749667,34:27.2,complete
1312000159,1434749670,34:30.3,exit
1312000159,1434749670,34:30.4,entry
1312000159,1434749670,2015-06-19 14:34,check+
1312000159,1434749671,34:30.9,reward0
1312000159,1434749677,34:37.1,reward1
1312000159,1434749683,34:43.3,reward2
1312000159,1434749690,34:49.6,reward3
1312000159,1434749696,34:55.9,reward4
1312000159,1434749696,34:56.0,complete
1312000159,1434749699,34:59.1,exit
1312000377,1434749699,34:59.1,entry
1312000377,1434749701,35:01.1,exit
1312000377,1434749701,35:01.3,entry
1312000377,1434749702,35:02.4,exit
1312000377,1434749703,35:02.6,entry
1312000377,1434749704,35:03.7,exit
1312000377,1434749705,35:05.4,entry
1312000377,1434749707,35:06.6,exit
1312000377,1434749708,35:07.7,entry
1312000377,1434749709,35:08.7,exit
1312000377,1434749711,35:11.0,entry
1312000377,1434749714,2015-06-19 14:35,check+
1312000377,1434749714,35:14.4,reward0
1312000377,1434749721,35:20.7,reward1
1312000377,1434749727,35:27.0,reward2
1312000377,1434749733,35:33.3,reward3
1312000377,1434749740,35:39.5,reward4
1312000377,1434749740,35:39.6,complete
1312000377,1434749743,35:42.7,exit
1312000377,1434749743,35:42.7,entry
1312000377,1434749745,2015-06-19 14:35,check+
1312000377,1434749745,35:45.5,reward0
1312000377,1434749752,35:51.7,reward1
1312000377,1434749758,35:58.0,reward2
1312000377,1434749764,36:04.3,reward3
1312000377,1434749771,36:10.5,reward4
1312000377,1434749771,36:10.6,complete
1312000377,1434749774,36:13.7,exit
1312000377,1434749774,36:13.7,entry
1312000377,1434749774,36:13.9,exit
1312000377,1434749778,36:18.0,entry
1312000377,1434749779,36:19.0,exit
1312000377,1434749788,36:27.5,entry
1312000377,1434749787,2015-06-19 14:36,check+
1312000377,1434749788,36:27.8,reward0
1312000377,1434749794,36:34.1,reward1
1312000377,1434749800,36:40.3,reward2
1312000377,1434749807,36:46.6,reward3
1312000377,1434749813,36:52.8,reward4
1312000377,1434749813,36:53.0,complete
1312000377,1434749816,36:56.0,exit
1312000377,1434749816,36:56.1,entry
1312000377,1434749816,36:56.2,exit
1312000377,1434749820,37:00.4,entry
1312000377,1434749822,37:01.9,exit
1312000300,1434749822,37:02.1,entry
1312000300,1434749829,37:09.2,exit
1312000377,1434749830,37:10.1,entry
1312000377,1434749831,2015-06-19 14:37,check+
1312000377,1434749832,37:12.1,reward0
1312000377,1434749838,37:18.4,reward1
1312000377,1434749845,37:24.7,reward2
1312000377,1434749851,37:31.0,reward3
1312000377,1434749857,37:37.2,reward4
1312000377,1434749857,37:37.3,complete
1312000377,1434749860,37:40.4,exit
1312000300,1434749860,37:40.5,entry
1312000300,1434749862,37:42.1,exit
1312000300,1434749873,37:52.6,entry
1312000300,1434749874,37:53.6,exit
1312000300,1434749877,37:56.9,entry
1312000300,1434749879,37:58.9,exit
1312000300,1434749882,38:01.8,entry
1312000300,1434749881,2015-06-19 14:38,check+
1312000300,1434749882,38:02.1,reward0
1312000300,1434749888,38:08.4,reward1
1312000300,1434749895,38:14.6,reward2
1312000300,1434749901,38:20.9,reward3
1312000300,1434749907,38:27.1,reward4
1312000300,1434749907,38:27.3,complete
1312000300,1434749910,38:30.4,exit
1312000300,1434749910,38:30.5,entry
1312000300,1434749912,38:31.5,exit
1312000300,1434749919,38:39.0,entry
1312000300,1434749920,38:40.3,exit
1302000245,1434749921,38:41.4,entry
1302000245,1434749924,38:44.4,exit
1312000300,1434749927,38:47.0,entry
1312000300,1434749930,38:49.7,exit
1312000300,1434749931,38:51.2,entry
1312000300,1434749932,38:52.2,exit
1312000300,1434749934,38:54.2,entry
1312000300,1434749934,2015-06-19 14:38,check+
1312000300,1434749935,38:54.5,reward0
1312000300,1434749941,39:00.8,reward1
1312000300,1434749947,39:07.0,reward2
1312000300,1434749953,39:13.3,reward3
1312000300,1434749960,39:19.5,reward4
1312000300,1434749960,39:19.7,complete
1312000300,1434749963,39:22.8,exit
1312000300,1434749971,39:30.6,entry
1312000300,1434749972,39:31.6,exit
1312000300,1434749973,39:32.7,entry
1312000300,1434749972,2015-06-19 14:39,check+
1312000300,1434749973,39:33.1,reward0
1312000300,1434749979,39:39.3,reward1
1312000300,1434749986,39:45.6,reward2
1312000300,1434749992,39:51.8,reward3
1312000300,1434749998,39:58.0,reward4
1312000300,1434749998,39:58.1,complete
1312000300,1434750001,40:01.2,exit
1312000300,1434750001,40:01.3,entry
1312000300,1434750001,40:01.4,exit
1312000300,1434750005,40:04.6,entry
1312000300,1434750005,2015-06-19 14:40,check+
1312000300,1434750005,40:05.5,reward0
1312000300,1434750012,40:11.8,reward1
1312000300,1434750018,40:18.0,reward2
1312000300,1434750024,40:24.3,reward3
1312000300,1434750031,40:30.5,reward4
1312000300,1434750031,40:30.6,complete
1312000300,1434750034,40:33.6,exit
1312000300,1434750035,40:35.2,entry
1312000300,1434750036,40:36.3,exit
1312000300,1434750038,40:38.2,entry
1312000300,1434750039,2015-06-19 14:40,check+
1312000300,1434750039,40:39.2,reward0
1312000300,1434750045,40:45.5,reward1
1312000300,1434750052,40:51.7,reward2
1312000300,1434750058,40:57.9,reward3
1312000300,1434750064,41:04.2,reward4
1312000300,1434750064,41:04.3,complete
1312000300,1434750067,41:07.4,exit
1312000300,1434750072,41:11.7,entry
1312000300,1434750073,41:12.8,exit
1312000300,1434750074,41:13.6,entry
1312000300,1434750074,2015-06-19 14:41,check+
1312000300,1434750074,41:14.3,reward0
1312000300,1434750081,41:20.6,reward1
1312000300,1434750087,41:26.8,reward2
1312000300,1434750093,41:33.1,reward3
1312000300,1434750099,41:39.4,reward4
1312000300,1434750099,41:39.5,complete
1312000300,1434750103,41:42.5,exit
1312000300,1434750112,41:52.5,entry
1312000300,1434750112,2015-06-19 14:41,check+
1312000300,1434750113,41:53.1,reward0
1312000300,1434750119,41:59.3,reward1
1312000300,1434750126,42:05.6,reward2
1312000300,1434750132,42:11.8,reward3
1312000300,1434750138,42:18.1,reward4
1312000300,1434750138,42:18.2,complete
1312000300,1434750141,42:21.2,exit
1312000300,1434750141,42:21.3,entry
1312000300,1434750141,42:21.4,exit
1302000245,1434750151,42:30.8,entry
1302000245,1434750158,42:38.1,exit
1302000245,1434750162,42:42.0,entry
1302000245,1434750165,42:44.7,exit
1302000245,1434750172,42:52.5,entry
1302000245,1434750176,42:55.6,exit
1312000300,1434750182,43:01.5,entry
1312000300,1434750184,43:04.4,exit
1312000300,1434750188,43:07.6,entry
1312000300,1434750189,43:08.6,exit
1312000300,1434750190,43:10.2,entry
1312000300,1434750191,43:11.4,exit
1312000300,1434750193,43:12.5,entry
1312000300,1434750194,43:13.6,exit
1312000300,1434750194,43:14.3,entry
1312000300,1434750196,2015-06-19 14:43,check+
1312000300,1434750196,43:16.4,reward0
1312000300,1434750203,43:22.7,reward1
1312000300,1434750209,43:28.9,reward2
1312000300,1434750215,43:35.2,reward3
1312000300,1434750221,43:41.5,reward4
1312000300,1434750222,43:41.6,complete
1312000300,1434750225,43:44.7,exit
1312000300,1434750225,43:44.7,entry
1312000300,1434750224,2015-06-19 14:43,check+
1312000300,1434750225,43:45.0,reward0
1312000300,1434750231,43:51.2,reward1
1312000300,1434750237,43:57.5,reward2
1312000300,1434750244,44:03.7,reward3
1312000300,1434750250,44:10.0,reward4
1312000300,1434750250,44:10.1,complete
1312000300,1434750253,44:13.2,exit
1312000300,1434750253,44:13.2,entry
1312000300,1434750253,44:13.4,exit
1302000245,1434750257,44:17.5,entry
1302000245,1434750263,44:23.3,exit
1302000245,1434750267,44:27.5,entry
1302000245,1434750270,44:29.7,exit
1302000245,1434750273,44:33.5,entry
1302000245,1434750276,44:35.9,exit
1302000245,1434750278,44:37.9,entry
1302000245,1434750281,44:40.7,exit
1302000245,1434750281,44:41.5,entry
1302000245,1434750284,44:44.4,exit
1302000245,1434750296,44:55.9,entry
1302000245,1434750300,44:59.6,exit
1302000245,1434750307,45:07.4,entry
1302000245,1434750309,45:09.2,exit
1302000245,1434750315,45:14.7,entry
1302000245,1434750317,45:16.8,exit
1302000245,1434750320,45:20.4,entry
1302000245,1434750328,45:28.3,exit
1312000300,1434750330,45:29.7,entry
1312000300,1434750331,45:31.4,exit
1302000245,1434750332,45:31.8,entry
1302000245,1434750336,45:36.0,exit
1312000300,1434750337,45:37.1,entry
1312000300,1434750339,45:39.4,exit
1302000245,1434750340,45:39.8,entry
1302000245,1434750343,45:42.9,exit
1302000245,1434750349,45:48.6,entry
1302000245,1434750357,45:56.7,exit
1302000245,1434750359,45:58.6,entry
1302000245,1434750362,46:02.4,exit
1302000245,1434750365,46:04.6,entry
1302000245,1434750369,46:09.2,exit
1302000245,1434750372,46:11.5,entry
1302000245,1434750377,46:16.8,exit
1302000245,1434750378,46:18.1,entry
1302000245,1434750383,46:23.1,exit
1302000245,1434750385,46:24.5,entry
1302000245,1434750389,46:29.2,exit
1302000245,1434750390,46:29.7,entry
1302000245,1434750392,2015-06-19 14:46,check+
1302000245,1434750392,46:32.3,reward0
1302000245,1434750399,46:38.6,reward1
1302000245,1434750405,46:44.8,reward2
1302000245,1434750411,46:51.1,reward3
1302000245,1434750417,46:57.3,reward4
1302000245,1434750418,46:57.7,complete
1302000245,1434750421,47:00.8,exit
1302000245,1434750421,47:00.8,entry
1302000245,1434750421,47:00.9,exit
1302000245,1434750425,47:04.6,entry
1302000245,1434750427,47:06.6,exit
1302000245,1434750427,47:06.8,entry
1302000245,1434750427,2015-06-19 14:47,check+
1302000245,1434750427,47:07.3,reward0
1302000245,1434750434,47:13.6,reward1
1302000245,1434750440,47:19.8,reward2
1302000245,1434750446,47:26.1,reward3
1302000245,1434750452,47:32.4,reward4
1302000245,1434750452,47:32.5,complete
1302000245,1434750456,47:35.5,exit
1302000245,1434750456,47:35.6,entry
1302000245,1434750456,47:35.9,exit
1312000377,1434750457,47:36.6,entry
1312000377,1434750462,2015-06-19 14:47,check+
1312000377,1434750462,47:42.5,reward0
1312000377,1434750469,47:48.7,reward1
1312000377,1434750475,47:55.0,reward2
1312000377,1434750481,48:01.3,reward3
1312000377,1434750488,48:07.5,reward4
1312000377,1434750488,48:07.7,complete
1312000377,1434750491,48:10.7,exit
1312000377,1434750491,48:10.8,entry
1312000377,1434750491,48:10.9,exit
1312000377,1434750493,48:12.6,entry
1312000377,1434750493,2015-06-19 14:48,check+
1312000377,1434750494,48:13.7,reward0
1312000377,1434750500,48:19.9,reward1
1312000377,1434750506,48:26.2,reward2
1312000377,1434750512,48:32.4,reward3
1312000377,1434750519,48:38.7,reward4
1312000377,1434750519,48:38.8,complete
1312000377,1434750522,48:41.9,exit
1312000377,1434750522,48:41.9,entry
1312000377,1434750523,2015-06-19 14:48,check+
1312000377,1434750524,48:43.7,reward0
1312000377,1434750530,48:49.9,reward1
1312000377,1434750536,48:56.2,reward2
1312000377,1434750542,49:02.4,reward3
1312000377,1434750549,49:08.7,reward4
1312000377,1434750549,49:08.9,complete
1312000377,1434750552,49:11.9,exit
1312000377,1434750552,49:12.0,entry
1312000377,1434750552,2015-06-19 14:49,check+
1312000377,1434750552,49:12.3,reward0
1312000377,1434750559,49:18.6,reward1
1312000377,1434750565,49:24.8,reward2
1312000377,1434750571,49:31.1,reward3
1312000377,1434750577,49:37.4,reward4
1312000377,1434750577,49:37.5,complete
1312000377,1434750581,49:40.5,exit
1312000377,1434750581,49:40.6,entry
1312000377,1434750580,2015-06-19 14:49,check+
1312000377,1434750581,49:40.9,reward0
1312000377,1434750587,49:47.1,reward1
1312000377,1434750593,49:53.4,reward2
1312000377,1434750600,49:59.7,reward3
1312000377,1434750606,50:05.9,reward4
1312000377,1434750606,50:06.1,complete
1312000377,1434750609,50:09.1,exit
1312000377,1434750609,50:09.1,entry
1312000377,1434750610,50:09.9,exit
1312000377,1434750614,50:14.0,entry
1312000377,1434750614,2015-06-19 14:50,check+
1312000377,1434750615,50:14.8,reward0
1312000377,1434750621,50:21.1,reward1
1312000377,1434750627,50:27.4,reward2
1312000377,1434750634,50:33.7,reward3
1312000377,1434750640,50:39.9,reward4
1312000377,1434750640,50:40.0,complete
1312000377,1434750643,50:43.1,exit
1312000377,1434750643,50:43.1,entry
1312000377,1434750643,2015-06-19 14:50,check+
1312000377,1434750644,50:44.1,reward0
1312000377,1434750650,50:50.4,reward1
1312000377,1434750657,50:56.7,reward2
1312000377,1434750663,51:02.9,reward3
1312000377,1434750669,51:09.2,reward4
1312000377,1434750669,51:09.3,complete
1312000377,1434750672,51:12.4,exit
1312000377,1434750672,51:12.4,entry
1312000377,1434750672,2015-06-19 14:51,check+
1312000377,1434750673,51:12.7,reward0
1312000377,1434750679,51:19.0,reward1
1312000377,1434750685,51:25.3,reward2
1312000377,1434750692,51:31.6,reward3
1312000377,1434750698,51:38.0,reward4
1312000377,1434750698,51:38.1,complete
1312000377,1434750701,51:41.1,exit
1302000245,1434750701,51:41.2,entry
1302000245,1434750708,51:48.0,exit
1302000245,1434750709,51:48.7,entry
1302000245,1434750713,2015-06-19 14:51,check+
1302000245,1434750714,51:53.5,reward0
1302000245,1434750720,51:59.7,reward1
1302000245,1434750726,52:06.1,reward2
1302000245,1434750732,52:12.3,reward3
1302000245,1434750739,52:18.6,reward4
1302000245,1434750739,52:18.8,complete
1302000245,1434750742,52:21.8,exit
1302000245,1434750742,52:21.9,entry
1302000245,1434750742,52:22.0,exit
2015050115,1434750742,52:22.4,entry
2015050115,1434750747,52:26.5,exit
1302000245,1434750747,52:27.0,entry
1302000245,1434750749,52:28.8,exit
1302000245,1434750749,52:29.1,entry
1302000245,1434750753,52:33.3,exit
1302000245,1434750754,52:34.0,entry
1302000245,1434750755,2015-06-19 14:52,check+
1302000245,1434750755,52:35.3,reward0
1302000245,1434750762,52:41.6,reward1
1302000245,1434750768,52:47.9,reward2
1302000245,1434750774,52:54.2,reward3
1302000245,1434750780,53:00.5,reward4
1302000245,1434750781,53:00.5,complete
1302000245,1434750784,53:03.6,exit
1302000245,1434750784,53:03.6,entry
1302000245,1434750784,53:03.8,exit
1302000245,1434750785,53:04.7,entry
1302000245,1434750786,2015-06-19 14:53,check+
1302000245,1434750786,53:06.4,reward0
1302000245,1434750793,53:12.6,reward1
1302000245,1434750799,53:18.9,reward2
1302000245,1434750805,53:25.2,reward3
1302000245,1434750811,53:31.4,reward4
1302000245,1434750812,53:31.5,complete
1302000245,1434750815,53:34.6,exit
1302000245,1434750815,53:34.7,entry
1302000245,1434750815,53:34.8,exit
1302000245,1434750816,53:35.6,entry
1302000245,1434750817,53:37.1,exit
1302000245,1434750817,53:37.3,entry
1302000245,1434750817,2015-06-19 14:53,check+
1302000245,1434750818,53:37.6,reward0
1302000245,1434750824,53:43.9,reward1
1302000245,1434750830,53:50.2,reward2
1302000245,1434750836,53:56.4,reward3
1302000245,1434750843,54:02.7,reward4
1302000245,1434750843,54:02.9,complete
1302000245,1434750846,54:05.9,exit
1302000245,1434750846,54:06.0,entry
1302000245,1434750846,54:06.1,exit
1302000245,1434750847,54:07.3,entry
1302000245,1434750848,2015-06-19 14:54,check+
1302000245,1434750849,54:08.8,reward0
1302000245,1434750855,54:15.0,reward1
1302000245,1434750861,54:21.3,reward2
1302000245,1434750868,54:27.5,reward3
1302000245,1434750874,54:33.8,reward4
1302000245,1434750874,54:33.9,complete
1302000245,1434750877,54:37.0,exit
1302000245,1434750877,54:37.0,entry
1302000245,1434750878,54:37.5,exit
1302000245,1434750878,54:38.1,entry
1302000245,1434750879,2015-06-19 14:54,check+
1302000245,1434750879,54:39.2,reward0
1302000245,1434750885,54:45.5,reward1
1302000245,1434750892,54:51.7,reward2
1302000245,1434750898,54:58.0,reward3
1302000245,1434750904,55:04.2,reward4
1302000245,1434750904,55:04.3,complete
1302000245,1434750907,55:07.4,exit
1302000245,1434750907,55:07.5,entry
1302000245,1434750908,55:08.4,exit
2015050115,1434750909,55:09.0,entry
2015050115,1434750912,55:12.0,exit
2015050115,1434750913,55:12.8,entry
2015050115,1434750913,2015-06-19 14:55,check+
2015050115,1434750914,55:13.9,reward0
2015050115,1434750920,55:20.1,reward1
2015050115,1434750926,55:26.4,reward2
2015050115,1434750933,55:32.7,reward3
2015050115,1434750939,55:38.9,reward4
2015050115,1434750939,55:39.1,complete
2015050115,1434750942,55:42.1,exit
2015050115,1434750942,55:42.2,entry
2015050115,1434750943,55:43.0,exit
1302000245,1434750951,55:51.5,entry
1302000245,1434750953,55:53.0,exit
1302000245,1434750953,55:53.0,entry
1302000245,1434750953,2015-06-19 14:55,check+
1302000245,1434750954,55:54.1,reward0
1302000245,1434750960,56:00.4,reward1
1302000245,1434750967,56:06.6,reward2
1302000245,1434750973,56:12.9,reward3
1302000245,1434750979,56:19.2,reward4
1302000245,1434750979,56:19.3,complete
1302000245,1434750982,56:22.4,exit
2015050115,1434750982,56:22.4,entry
2015050115,1434750985,56:24.5,exit
1302000245,1434750985,56:25.2,entry
1302000245,1434750986,2015-06-19 14:56,check+
1302000245,1434750987,56:26.7,reward0
1302000245,1434750993,56:32.9,reward1
1302000245,1434750999,56:39.1,reward2
1302000245,1434751005,56:45.4,reward3
1302000245,1434751012,56:51.7,reward4
1302000245,1434751012,56:51.8,complete
1302000245,1434751015,56:54.9,exit
1302000245,1434751015,56:54.9,entry
1302000245,1434751016,56:55.5,exit
2015050115,1434751016,56:55.9,entry
2015050115,1434751019,56:59.3,exit
1302000245,1434751020,56:59.6,entry
1302000245,1434751021,57:01.4,exit
1302000245,1434751022,57:01.7,entry
1302000245,1434751021,2015-06-19 14:57,check+
1302000245,1434751022,57:02.2,reward0
1302000245,1434751028,57:08.4,reward1
1302000245,1434751035,57:14.6,reward2
1302000245,1434751041,57:20.9,reward3
1302000245,1434751047,57:27.1,reward4
1302000245,1434751047,57:27.3,complete
1302000245,1434751050,57:30.3,exit
1302000245,1434751050,57:30.4,entry
1302000245,1434751051,57:30.9,exit
2015050115,1434751052,57:31.5,entry
2015050115,1434751056,57:35.8,exit
2015050115,1434751056,57:36.0,entry
2015050115,1434751058,57:38.4,exit
1302000245,1434751058,57:38.5,entry
1302000245,1434751060,57:40.0,exit
1302000245,1434751061,57:40.6,entry
1302000245,1434751060,2015-06-19 14:57,check+
1302000245,1434751061,57:40.9,reward0
1302000245,1434751067,57:47.2,reward1
1302000245,1434751073,57:53.4,reward2
1302000245,1434751080,57:59.7,reward3
1302000245,1434751086,58:05.9,reward4
1302000245,1434751086,58:06.0,complete
1302000245,1434751089,58:09.1,exit
1302000245,1434751089,58:09.1,entry
1302000245,1434751090,58:09.6,exit
1302000245,1434751091,58:11.3,entry
1302000245,1434751092,58:12.3,exit
2015050115,1434751092,58:12.5,entry
2015050115,1434751095,2015-06-19 14:58,check+
2015050115,1434751096,58:15.7,reward0
2015050115,1434751102,58:22.0,reward1
2015050115,1434751108,58:28.2,reward2
2015050115,1434751115,58:34.5,reward3
2015050115,1434751121,58:40.8,reward4
2015050115,1434751121,58:41.0,complete
2015050115,1434751124,58:44.0,exit
2015050115,1434751124,58:44.1,entry
2015050115,1434751125,58:45.4,exit
2015050115,1434751127,58:47.4,entry
2015050115,1434751129,2015-06-19 14:58,check+
2015050115,1434751130,58:50.0,reward0
2015050115,1434751136,58:56.3,reward1
2015050115,1434751143,59:02.6,reward2
2015050115,1434751149,59:08.8,reward3
2015050115,1434751155,59:15.1,reward4
2015050115,1434751155,59:15.2,complete
2015050115,1434751158,59:18.3,exit
2015050115,1434751158,59:18.3,entry
2015050115,1434751159,59:19.1,exit
1302000245,1434751163,59:22.9,entry
1302000245,1434751166,59:26.2,exit
1302000245,1434751169,59:29.1,entry
1302000245,1434751171,59:31.0,exit
1302000245,1434751172,59:31.6,entry
1302000245,1434751173,2015-06-19 14:59,check+
1302000245,1434751174,59:33.7,reward0
1302000245,1434751180,59:39.9,reward1
1302000245,1434751186,59:46.2,reward2
1302000245,1434751192,59:52.5,reward3
1302000245,1434751199,59:58.8,reward4
1302000245,1434751199,59:58.9,complete
1302000245,1434751202,00:02.0,exit
1302000245,1434751202,00:02.0,entry
1302000245,1434751202,00:02.3,exit
1302000245,1434751204,00:03.5,entry
1302000245,1434751205,2015-06-19 15:00,check+
1302000245,1434751206,00:05.7,reward0
1302000245,1434751212,00:11.9,reward1
1302000245,1434751218,00:18.2,reward2
1302000245,1434751224,00:24.4,reward3
1302000245,1434751231,00:30.7,reward4
1302000245,1434751231,00:30.8,complete
1302000245,1434751234,00:33.8,exit
1302000245,1434751234,00:33.9,entry
1302000245,1434751234,00:34.3,exit
2015050115,1434751236,00:35.5,entry
2015050115,1434751238,00:38.1,exit
2015050115,1434751239,00:38.9,entry
2015050115,1434751241,2015-06-19 15:00,check+
2015050115,1434751242,00:41.7,reward0
2015050115,1434751248,00:47.9,reward1
2015050115,1434751254,00:54.2,reward2
2015050115,1434751260,01:00.4,reward3
2015050115,1434751267,01:06.7,reward4
2015050115,1434751267,01:06.8,complete
2015050115,1434751270,01:09.9,exit
2015050115,1434751270,01:09.9,entry
2015050115,1434751270,01:10.2,exit
1312000300,1434751273,01:12.6,entry
1312000300,1434751274,01:14.3,exit
2015050115,1434751277,01:16.5,entry
2015050115,1434751278,2015-06-19 15:01,check+
2015050115,1434751279,01:18.6,reward0
2015050115,1434751285,01:24.8,reward1
2015050115,1434751291,01:31.1,reward2
2015050115,1434751297,01:37.4,reward3
2015050115,1434751304,01:43.7,reward4
2015050115,1434751304,01:43.8,complete
2015050115,1434751307,01:46.9,exit
2015050115,1434751307,01:47.0,entry
2015050115,1434751308,01:47.9,exit
2015050115,1434751314,01:54.3,entry
2015050115,1434751316,01:56.4,exit
2015050115,1434751317,01:56.8,entry
2015050115,1434751317,2015-06-19 15:01,check+
2015050115,1434751318,01:57.7,reward0
2015050115,1434751324,02:03.9,reward1
2015050115,1434751330,02:10.2,reward2
2015050115,1434751336,02:16.5,reward3
2015050115,1434751343,02:22.7,reward4
2015050115,1434751343,02:22.9,complete
2015050115,1434751346,02:25.9,exit
2015050115,1434751346,02:26.0,entry
2015050115,1434751347,02:26.6,exit
2015050115,1434751349,02:29.2,entry
2015050115,1434751351,2015-06-19 15:02,check+
2015050115,1434751351,02:31.5,reward0
2015050115,1434751358,02:37.7,reward1
2015050115,1434751364,02:44.0,reward2
2015050115,1434751370,02:50.3,reward3
2015050115,1434751377,02:56.5,reward4
2015050115,1434751377,02:56.6,complete
2015050115,1434751380,02:59.6,exit
2015050115,1434751380,02:59.7,entry
2015050115,1434751380,02:59.8,exit
1312000300,1434751391,03:10.7,entry
1312000300,1434751393,03:13.3,exit
2015050115,1434751397,03:16.7,entry
2015050115,1434751400,2015-06-19 15:03,check+
2015050115,1434751400,03:20.4,reward0
2015050115,1434751407,03:26.6,reward1
2015050115,1434751413,03:32.9,reward2
2015050115,1434751419,03:39.2,reward3
2015050115,1434751425,03:45.5,reward4
2015050115,1434751426,03:45.6,complete
2015050115,1434751429,03:48.6,exit
2015050115,1434751429,03:48.7,entry
2015050115,1434751429,03:49.3,exit
2015050115,1434751432,03:52.2,entry
2015050115,1434751435,03:55.3,exit
1312000377,1434751448,04:07.8,entry
1312000377,1434751454,2015-06-19 15:04,check+
1312000377,1434751455,04:14.9,reward0
1312000377,1434751461,04:21.1,reward1
