Tag,Time,Date,Action,Source
0000000000,1435251039.384971,2015-06-25 09:50:39.384971,SeshStart,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1304000026,1435251042.894039,2015-06-25 09:50:42.894039,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1304000026,1435251043.382863,2015-06-25 09:50:43.382863,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251043.43406,2015-06-25 09:50:43.434060,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251044.895587,2015-06-25 09:50:44.895587,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251058.009501,2015-06-25 09:50:58.009501,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251058.988796,2015-06-25 09:50:58.988796,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251133.973679,2015-06-25 09:52:13.973679,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251140,2015-06-25 09:52:20,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251140.369459,2015-06-25 09:52:20.369459,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251146.683917,2015-06-25 09:52:26.683917,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251153.028943,2015-06-25 09:52:33.028943,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251159.38837,2015-06-25 09:52:39.388370,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251165.752868,2015-06-25 09:52:45.752868,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251165.814503,2015-06-25 09:52:45.814503,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251169.854958,2015-06-25 09:52:49.854958,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251170.955512,2015-06-25 09:52:50.955512,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251179.244577,2015-06-25 09:52:59.244577,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251179.540776,2015-06-25 09:52:59.540776,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251181.328614,2015-06-25 09:53:01.328614,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251181.836616,2015-06-25 09:53:01.836616,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251182,2015-06-25 09:53:02,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251183.25515,2015-06-25 09:53:03.255150,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251189.570861,2015-06-25 09:53:09.570861,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251195.919071,2015-06-25 09:53:15.919071,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251202.284288,2015-06-25 09:53:22.284288,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251208.63145,2015-06-25 09:53:28.631450,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251208.750394,2015-06-25 09:53:28.750394,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251212,2015-06-25 09:53:32,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251213.18482,2015-06-25 09:53:33.184820,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251219.507297,2015-06-25 09:53:39.507297,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251225.879133,2015-06-25 09:53:45.879133,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251232.233537,2015-06-25 09:53:52.233537,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251238.64154,2015-06-25 09:53:58.641540,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251238.705815,2015-06-25 09:53:58.705815,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251244.169468,2015-06-25 09:54:04.169468,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000300,1435251246.372002,2015-06-25 09:54:06.372002,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000300,1435251247.35113,2015-06-25 09:54:07.351130,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251251.129818,2015-06-25 09:54:11.129818,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251252.754321,2015-06-25 09:54:12.754321,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251253,2015-06-25 09:54:13,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251253.059583,2015-06-25 09:54:13.059583,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251253.903833,2015-06-25 09:54:13.903833,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251260.225421,2015-06-25 09:54:20.225421,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251266.547746,2015-06-25 09:54:26.547746,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251272.909203,2015-06-25 09:54:32.909203,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251279.257275,2015-06-25 09:54:39.257275,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251279.328706,2015-06-25 09:54:39.328706,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251283,2015-06-25 09:54:43,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251283.685377,2015-06-25 09:54:43.685377,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251290.051133,2015-06-25 09:54:50.051133,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251296.369087,2015-06-25 09:54:56.369087,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251302.710306,2015-06-25 09:55:02.710306,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251309.072196,2015-06-25 09:55:09.072196,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251309.133969,2015-06-25 09:55:09.133969,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251314.265344,2015-06-25 09:55:14.265344,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
2015050115,1435251314.707219,2015-06-25 09:55:14.707219,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
2015050115,1435251315.906851,2015-06-25 09:55:15.906851,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251324.966558,2015-06-25 09:55:24.966558,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251327,2015-06-25 09:55:27,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251328.002143,2015-06-25 09:55:28.002143,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251334.321847,2015-06-25 09:55:34.321847,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251340.640317,2015-06-25 09:55:40.640317,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251347.005942,2015-06-25 09:55:47.005942,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251353.407396,2015-06-25 09:55:53.407396,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251353.486153,2015-06-25 09:55:53.486153,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251357,2015-06-25 09:55:57,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251357.833156,2015-06-25 09:55:57.833156,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251364.18575,2015-06-25 09:56:04.185750,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251370.592262,2015-06-25 09:56:10.592262,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251376.942802,2015-06-25 09:56:16.942802,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251383.348743,2015-06-25 09:56:23.348743,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251383.426506,2015-06-25 09:56:23.426506,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251388.875826,2015-06-25 09:56:28.875826,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251389.029059,2015-06-25 09:56:29.029059,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251391.176255,2015-06-25 09:56:31.176255,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251391.233825,2015-06-25 09:56:31.233825,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251400.388689,2015-06-25 09:56:40.388689,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251404.384478,2015-06-25 09:56:44.384478,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251405,2015-06-25 09:56:45,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251405.619878,2015-06-25 09:56:45.619878,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251411.944884,2015-06-25 09:56:51.944884,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251418.304771,2015-06-25 09:56:58.304771,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251424.668303,2015-06-25 09:57:04.668303,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251431.017307,2015-06-25 09:57:11.017307,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251431.09233,2015-06-25 09:57:11.092330,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251435.132537,2015-06-25 09:57:15.132537,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251435.369603,2015-06-25 09:57:15.369603,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251437,2015-06-25 09:57:17,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251437.812687,2015-06-25 09:57:17.812687,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251444.140524,2015-06-25 09:57:24.140524,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251450.460486,2015-06-25 09:57:30.460486,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251456.818993,2015-06-25 09:57:36.818993,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251463.184316,2015-06-25 09:57:43.184316,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251463.247793,2015-06-25 09:57:43.247793,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251468.324364,2015-06-25 09:57:48.324364,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251468.418182,2015-06-25 09:57:48.418182,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251475.008474,2015-06-25 09:57:55.008474,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251475.854068,2015-06-25 09:57:55.854068,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251477.053867,2015-06-25 09:57:57.053867,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251477.401923,2015-06-25 09:57:57.401923,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251478.045422,2015-06-25 09:57:58.045422,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251478.096688,2015-06-25 09:57:58.096688,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251482,2015-06-25 09:58:02,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251482.825177,2015-06-25 09:58:02.825177,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251489.187054,2015-06-25 09:58:09.187054,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251495.504941,2015-06-25 09:58:15.504941,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251501.866153,2015-06-25 09:58:21.866153,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251508.273321,2015-06-25 09:58:28.273321,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251508.332769,2015-06-25 09:58:28.332769,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251512.373621,2015-06-25 09:58:32.373621,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251514.440599,2015-06-25 09:58:34.440599,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251517,2015-06-25 09:58:37,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251517.407832,2015-06-25 09:58:37.407832,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251523.724106,2015-06-25 09:58:43.724106,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251530.047877,2015-06-25 09:58:50.047877,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251536.367464,2015-06-25 09:58:56.367464,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251542.719894,2015-06-25 09:59:02.719894,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251542.838354,2015-06-25 09:59:02.838354,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251546.88045,2015-06-25 09:59:06.880450,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251546.948723,2015-06-25 09:59:06.948723,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251547,2015-06-25 09:59:07,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251547.654447,2015-06-25 09:59:07.654447,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251553.971532,2015-06-25 09:59:13.971532,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251560.329777,2015-06-25 09:59:20.329777,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251566.64883,2015-06-25 09:59:26.648830,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251573.008161,2015-06-25 09:59:33.008161,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251573.059899,2015-06-25 09:59:33.059899,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251577.091049,2015-06-25 09:59:37.091049,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251577.160919,2015-06-25 09:59:37.160919,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251578,2015-06-25 09:59:38,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251578.378481,2015-06-25 09:59:38.378481,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251584.695704,2015-06-25 09:59:44.695704,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251591.060544,2015-06-25 09:59:51.060544,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251597.416141,2015-06-25 09:59:57.416141,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251603.833727,2015-06-25 10:00:03.833727,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251603.901056,2015-06-25 10:00:03.901056,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251607.939058,2015-06-25 10:00:07.939058,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251609.012638,2015-06-25 10:00:09.012638,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251609.991866,2015-06-25 10:00:09.991866,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251611.074503,2015-06-25 10:00:11.074503,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251614,2015-06-25 10:00:14,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251614.388248,2015-06-25 10:00:14.388248,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251620.710624,2015-06-25 10:00:20.710624,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251627.109082,2015-06-25 10:00:27.109082,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251633.511006,2015-06-25 10:00:33.511006,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251639.830362,2015-06-25 10:00:39.830362,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251639.938431,2015-06-25 10:00:39.938431,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251643.975746,2015-06-25 10:00:43.975746,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251644.042996,2015-06-25 10:00:44.042996,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251644.988544,2015-06-25 10:00:44.988544,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251645.182488,2015-06-25 10:00:45.182488,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251646.806966,2015-06-25 10:00:46.806966,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251647.784482,2015-06-25 10:00:47.784482,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251650,2015-06-25 10:00:50,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251650.535914,2015-06-25 10:00:50.535914,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251656.854725,2015-06-25 10:00:56.854725,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251663.208962,2015-06-25 10:01:03.208962,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251669.525389,2015-06-25 10:01:09.525389,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251675.844369,2015-06-25 10:01:15.844369,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251675.960187,2015-06-25 10:01:15.960187,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251680.001979,2015-06-25 10:01:20.001979,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251680.074533,2015-06-25 10:01:20.074533,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251682,2015-06-25 10:01:22,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251682.911402,2015-06-25 10:01:22.911402,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251689.242919,2015-06-25 10:01:29.242919,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251695.560223,2015-06-25 10:01:35.560223,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251701.964197,2015-06-25 10:01:41.964197,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251708.312895,2015-06-25 10:01:48.312895,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251708.415582,2015-06-25 10:01:48.415582,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251712.454794,2015-06-25 10:01:52.454794,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251712.52191,2015-06-25 10:01:52.521910,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251712.758752,2015-06-25 10:01:52.758752,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251716,2015-06-25 10:01:56,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251716.0415,2015-06-25 10:01:56.041500,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251717.246575,2015-06-25 10:01:57.246575,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251723.560204,2015-06-25 10:02:03.560204,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251729.922051,2015-06-25 10:02:09.922051,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251736.285942,2015-06-25 10:02:16.285942,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251742.636068,2015-06-25 10:02:22.636068,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251742.703867,2015-06-25 10:02:22.703867,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251746.742958,2015-06-25 10:02:26.742958,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251747.525566,2015-06-25 10:02:27.525566,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251748.725368,2015-06-25 10:02:28.725368,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251748.92378,2015-06-25 10:02:28.923780,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251750,2015-06-25 10:02:30,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251750.6184,2015-06-25 10:02:30.618400,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251756.939056,2015-06-25 10:02:36.939056,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251763.336293,2015-06-25 10:02:43.336293,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251769.6519,2015-06-25 10:02:49.651900,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251776.009053,2015-06-25 10:02:56.009053,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251776.089388,2015-06-25 10:02:56.089388,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251780.118699,2015-06-25 10:03:00.118699,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251781.18178,2015-06-25 10:03:01.181780,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251782,2015-06-25 10:03:02,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251782.579315,2015-06-25 10:03:02.579315,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251788.898342,2015-06-25 10:03:08.898342,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251795.214708,2015-06-25 10:03:15.214708,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251801.536043,2015-06-25 10:03:21.536043,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251807.899645,2015-06-25 10:03:27.899645,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251807.982009,2015-06-25 10:03:27.982009,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251812.024151,2015-06-25 10:03:32.024151,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251813.279258,2015-06-25 10:03:33.279258,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251815,2015-06-25 10:03:35,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251815.706842,2015-06-25 10:03:35.706842,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251822.053112,2015-06-25 10:03:42.053112,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251828.369007,2015-06-25 10:03:48.369007,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251834.686076,2015-06-25 10:03:54.686076,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251841.098148,2015-06-25 10:04:01.098148,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251841.204955,2015-06-25 10:04:01.204955,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251845.248827,2015-06-25 10:04:05.248827,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251845.320586,2015-06-25 10:04:05.320586,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251846,2015-06-25 10:04:06,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251846.546109,2015-06-25 10:04:06.546109,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251852.865983,2015-06-25 10:04:12.865983,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251859.192081,2015-06-25 10:04:19.192081,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251865.511248,2015-06-25 10:04:25.511248,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251871.87572,2015-06-25 10:04:31.875720,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251871.944301,2015-06-25 10:04:31.944301,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000159,1435251875.985167,2015-06-25 10:04:35.985167,exit,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251876.953444,2015-06-25 10:04:36.953444,entry,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251881,2015-06-25 10:04:41,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251882.022056,2015-06-25 10:04:42.022056,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251888.338115,2015-06-25 10:04:48.338115,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251894.698951,2015-06-25 10:04:54.698951,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251901.018168,2015-06-25 10:05:01.018168,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251907.416867,2015-06-25 10:05:07.416867,reward4,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251907.48539,2015-06-25 10:05:07.485390,complete,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251911,2015-06-25 10:05:11,check+,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251911.832221,2015-06-25 10:05:11.832221,reward0,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251918.18803,2015-06-25 10:05:18.188030,reward1,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251924.546363,2015-06-25 10:05:24.546363,reward2,T:/AutoHeadFix/June 25\06255headFix_EL.txt
1312000377,1435251930.866322,2015-06-25 10:05:30.866322,reward3,T:/AutoHeadFix/June 25\06255headFix_EL.txt
